subject,item,cond,sentence,rating,age,sex,L1,bilingual,impairment,education
plausibility_23,62,subject,Der Witwer trank.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,62,intro,Die Nachbarin trank.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,62,distr_anim,Der Einbrecher trank.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,62,distr_inan,Der Verlust trank.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,18,intro,Der Reporter schummelte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,18,distr_anim,Der Ringrichter schummelte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,18,subject,Der Boxer schummelte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,18,distr_inan,Der Kampf schummelte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,20,subject,Die Schülerin lernte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,20,distr_inan,Der Film lernte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,20,distr_anim,Die Schwester lernte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,20,intro,Die Lehrerin lernte.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,99,intro,Der IT-Spezialist schwieg.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,99,distr_inan,Die Software schwieg.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,99,subject,Die Kollegin schwieg.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,99,distr_anim,Der Firmenchef schwieg.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,16,distr_anim,Die Kundin plauderte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,16,intro,Die Ladeninhaberin plauderte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,16,subject,Der Friseur plauderte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,16,distr_inan,Die Schere plauderte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,89,subject,Die Köchin salzte nach.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,89,distr_inan,Das Suppenhuhn salzte nach.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,89,intro,Die Putzhilfe salzte nach.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,89,distr_anim,Die Chefin salzte nach.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,15,distr_anim,Der Koch grüßte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,15,subject,Die Kellnerin grüßte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,15,distr_inan,Die Bezahlung grüßte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,15,intro,Der Wirt grüßte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,51,intro,Der Inhaber entschied.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,51,distr_inan,Die Qualifikation entschied.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,51,subject,Der Personalchef entschied.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,51,distr_anim,Die Bewerberin entschied.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,76,distr_anim,Der Informant trat zurück.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,76,intro,Der Regierungssprecher trat zurück.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,76,distr_inan,Der Bericht trat zurück.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,76,subject,Der Politiker trat zurück.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,25,intro,Die Küstenwache brach auf.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,25,distr_inan,Das Schiffswrack brach auf.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,25,distr_anim,Der Fischer brach auf.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,25,subject,Die Taucherin brach auf.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,117,subject,Der Patient rauchte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,117,intro,Der Chefarzt rauchte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,117,distr_anim,Der Krankenpfleger rauchte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,117,distr_inan,Der Schmerz rauchte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,120,subject,Die Kommissarin ermittelte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,120,intro,Das Opfer ermittelte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,120,distr_inan,Der Hinweis ermittelte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,120,distr_anim,Der Anrufer ermittelte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,106,distr_inan,Der Umbau investierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,106,distr_anim,Der Handwerker investierte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,106,subject,Die Gräfin investierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,106,intro,Der Winzer investierte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,30,subject,Die Veganerin kochte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,30,intro,Die Freundin kochte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,30,distr_anim,Der Ernährungsberater kochte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,30,distr_inan,Die Ernährungsweise kochte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,110,distr_anim,Der Hausmeister kassierte ab.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,110,subject,Der Eigentümer kassierte ab.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,110,intro,Der Mieter kassierte ab.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,110,distr_inan,Die Abrechnung kassierte ab.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,85,subject,Der Angestellte kommunizierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,85,distr_inan,Der Termin kommunizierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,85,intro,Der Schichtleiter kommunizierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,85,distr_anim,Der Ansprechpartner kommunizierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,57,distr_anim,Der Therapeut hielt durch.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,57,intro,Der Angehörige hielt durch.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,57,distr_inan,Die Klinik hielt durch.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,57,subject,Der Suchtkranke hielt durch.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,4,distr_inan,Der Ausflug brüllte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,4,subject,Der Schüler brüllte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,4,distr_anim,Der Busfahrer brüllte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,4,intro,Der Lehrer brüllte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,27,distr_anim,Der Konkurrent lästerte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,27,subject,Der Manager lästerte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,27,distr_inan,Der Witz lästerte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,27,intro,Der Komiker lästerte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,72,intro,Der Arzt gab auf.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,72,distr_anim,Der Therapeut gab auf.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,72,distr_inan,Die Therapie gab auf.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,72,subject,Der Veteran gab auf.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,102,intro,Der Prüfer rangierte.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,102,subject,Die Fahrschülerin rangierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,102,distr_anim,Der Fahrlehrer rangierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,102,distr_inan,Der Parkplatz rangierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,101,intro,Der Hauptmann reiste ab.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,101,distr_inan,Die Grundausbildung reiste ab.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,101,subject,Der Rekrut reiste ab.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,101,distr_anim,Der Ausbilder reiste ab.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,73,subject,Die Schaffnerin pfiff.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,73,distr_inan,Der Anschlusszug pfiff.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,73,distr_anim,Der Zugführer pfiff.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,73,intro,Der Passagier pfiff.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,46,subject,Der Verkäufer half.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,46,intro,Die Rentnerin half.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,46,distr_anim,Der Hersteller half.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,46,distr_inan,Der Umtausch half.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,37,subject,Die Zeugin kooperierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,37,intro,Der Staatsanwalt kooperierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,37,distr_inan,Der Angriff kooperierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,37,distr_anim,Der Attentäter kooperierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,65,intro,Der Zooleiter leistete viel.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,65,distr_anim,Der Tierarzt leistete viel.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,65,subject,Die Tierpflegerin leistete viel.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,65,distr_inan,Der Stall leistete viel.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,48,intro,Der Oppositionsführer kandidierte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,48,subject,Der Präsident kandidierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,48,distr_anim,Der Diplomat kandidierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,48,distr_inan,Das Gespräch kandidierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,84,distr_anim,Der Gitarrist kiffte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,84,intro,Der Tontechniker kiffte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,84,subject,Der Schlagzeuger kiffte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,84,distr_inan,Der Text kiffte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,82,intro,Der Redakteur lächelte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,82,subject,Der Schauspieler lächelte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,82,distr_inan,Das Interview lächelte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,82,distr_anim,Der Fotograf lächelte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,60,distr_anim,Der Kritiker schrieb.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,60,subject,Der Dichter schrieb.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,60,distr_inan,Die Schreibblockade schrieb.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,60,intro,Der Assistent schrieb.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,32,subject,Der Programmierer übertrieb.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,32,distr_inan,Der Auftrag übertrieb.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,32,intro,Der Projektmanager übertrieb.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,32,distr_anim,Der Berater übertrieb.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,92,distr_anim,Der Schüler unterrichtete.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,92,distr_inan,Der Plan unterrichtete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,92,subject,Die Referendarin unterrichtete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,92,intro,Der Rektor unterrichtete.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,63,distr_inan,Das Lied feierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,63,subject,Der Gast feierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,63,intro,Der Barkeeper feierte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,63,distr_anim,Der Musiker feierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,1,intro,Der Journalist log.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,1,distr_anim,Der Vorgesetzte log.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,1,distr_inan,Der Skandal log.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,1,subject,Die Kollegin log.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,98,intro,Der Manager trat auf.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,98,distr_anim,Der Kritiker trat auf.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,98,distr_inan,Die Kritik trat auf.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,98,subject,Der Sänger trat auf.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,3,distr_anim,Der Sitznachbar lächelte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,3,distr_inan,Das Handgepäck lächelte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,3,subject,Die Flugbegleiterin lächelte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,3,intro,Der Passagier lächelte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,104,distr_inan,Der Pass lief.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,104,distr_anim,Der Gegner lief.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,104,intro,Der Fan lief.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,104,subject,Der Fußballer lief.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,13,distr_inan,Die Geldstrafe weinte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,13,subject,Die Beschuldigte weinte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,13,distr_anim,Der Richter weinte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,13,intro,Der Protokollant weinte.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,86,distr_inan,Die Planung fuhr los.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,86,intro,Der Brautvater fuhr los.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,86,subject,Die Trauzeugin fuhr los.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,86,distr_anim,Die Schwiegermutter fuhr los.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,71,distr_inan,Der Wettkampf joggte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,71,intro,Die Verlobte joggte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,71,subject,Der Sportler joggte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,71,distr_anim,Der Coach joggte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,77,distr_inan,Die Ehe prahlte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,77,intro,Der Gärtner prahlte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,77,distr_anim,Der Ehemann prahlte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,77,subject,Der Liebhaber prahlte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,74,distr_inan,Das Virus erkrankte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,74,intro,Der Virologe erkrankte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,74,subject,Die Laborantin erkrankte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,74,distr_anim,Der Pharmazeut erkrankte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,12,distr_anim,Der Bewährungshelfer provozierte.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,12,intro,Der Vormund provozierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,12,distr_inan,Die Maßnahme provozierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,12,subject,Der Ersttäter provozierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,58,distr_inan,Das Essen kam.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,58,subject,Die Mutter kam.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,58,distr_anim,Die Erzieherin kam.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,58,intro,Die Kita-Leiterin kam.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,31,distr_inan,Die Reparatur kam wieder.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,31,intro,Die Verkäuferin kam wieder.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,31,subject,Die Frau kam wieder.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,31,distr_anim,Der Schuster kam wieder.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,11,intro,Der Chefredakteur schwindelte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,11,subject,Der Mitarbeiter schwindelte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,11,distr_anim,Der Erpresser schwindelte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,11,distr_inan,Die Geschichte schwindelte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,24,distr_anim,Der Dolmetscher rief an.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,24,distr_inan,Die Flucht rief an.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,24,intro,Der Sachbearbeiter rief an.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,24,subject,Der Asylbewerber rief an.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,36,intro,Der Regisseur probte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,36,distr_anim,Der Techniker probte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,36,distr_inan,Das Licht probte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,36,subject,Die Schauspielerin probte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,33,subject,Die Konzernchefin agierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,33,distr_inan,Der Vertrag agierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,33,distr_anim,Die Personalrätin agierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,33,intro,Die Investorin agierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,21,intro,Der Aufsichtsrat betrog.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,21,distr_anim,Der Informant betrog.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,21,subject,Der Börsenmakler betrog.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,21,distr_inan,Die Investition betrog.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,28,intro,Der Nachfolger trat zurück.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,28,distr_anim,Der Mediator trat zurück.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,28,distr_inan,Der Abschluss trat zurück.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,28,subject,Der Geschäftsführer trat zurück.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,118,distr_inan,Der Rohstoff übertrieb.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,118,subject,Der Hersteller übertrieb.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,118,distr_anim,Der Fachmann übertrieb.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,118,intro,Die Künstlerin übertrieb.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,26,distr_inan,Die Dosierung arbeitete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,26,intro,Der Kardiologe arbeitete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,26,subject,Die Apothekerin arbeitete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,26,distr_anim,Der Patient arbeitete.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,39,distr_inan,Der Entwurf kalkulierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,39,distr_anim,Der Künstler kalkulierte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,39,subject,Die Architektin kalkulierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,39,intro,Der Ingenieur kalkulierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,14,subject,Die Pilotin startete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,14,intro,Der Lotse startete.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,14,distr_inan,Das Gepäck startete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,14,distr_anim,Der Urlauber startete.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,55,subject,Der Designer kaufte ein.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,55,distr_inan,Das Material kaufte ein.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,55,distr_anim,Das Model kaufte ein.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,55,intro,Der Schneider kaufte ein.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,23,subject,Der Radprofi fiel aus.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,23,distr_anim,Der Sponsor fiel aus.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,23,distr_inan,Das Heilverfahren fiel aus.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,23,intro,Der Teamarzt fiel aus.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,91,distr_anim,Die Richterin arbeitete.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,91,intro,Die Mandantin arbeitete.,3,22,männlich,deutsch,nein,nein,abitur
plausibility_23,91,subject,Die Anwältin arbeitete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,91,distr_inan,Das Urteil arbeitete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,10,distr_inan,Die Software telefonierte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,10,distr_anim,Die Klientin telefonierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,10,intro,Die Sekretärin telefonierte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,10,subject,Die Steuerberaterin telefonierte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,53,distr_inan,Das Angebot verkaufte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,53,subject,Der Eigentümer verkaufte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,53,distr_anim,Der Unternehmer verkaufte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,53,intro,Der Investor verkaufte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,116,distr_anim,Der Polizist zuckte.,4,22,männlich,deutsch,nein,nein,abitur
plausibility_23,116,intro,Der Tourist zuckte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,116,distr_inan,Der Blitzer zuckte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,116,subject,Der Taxifahrer zuckte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,38,distr_inan,Die Rettung kämpfte.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,38,subject,Der Menschenrechtler kämpfte.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,38,distr_anim,Der Anwalt kämpfte.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,38,intro,Der Referent kämpfte.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,67,distr_inan,Die Route kürzte ab.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,67,distr_anim,Der Sponsor kürzte ab.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,67,intro,Die Trainerin kürzte ab.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,67,subject,Der Skifahrer kürzte ab.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,81,intro,Der Anwalt log.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,81,distr_inan,Die Aussage log.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,81,subject,Der Angeklagte log.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,81,distr_anim,Der Zeuge log.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,45,intro,Der Ermittler mordete.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,45,distr_inan,Die Tat mordete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,45,subject,Der Verdächtigte mordete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,45,distr_anim,Der Anführer mordete.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,115,distr_anim,Der Designer beriet.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,115,intro,Der Kunde beriet.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,115,subject,Der Optiker beriet.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,115,distr_inan,Das Brillengestell beriet.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,78,distr_inan,Der Auftritt ging aus.,2,22,männlich,deutsch,nein,nein,abitur
plausibility_23,78,intro,Der Jugendliche ging aus.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,78,distr_anim,Der Rapper ging aus.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,78,subject,Der Kumpel ging aus.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,79,intro,Der Großvater redete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,79,distr_inan,Das Spiel redete.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,79,distr_anim,Die Mentorin redete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,79,subject,Die Enkelin redete.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,17,distr_inan,Die Vergeltung dankte ab.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,17,subject,Der König dankte ab.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,17,distr_anim,Der Handlanger dankte ab.,5,22,männlich,deutsch,nein,nein,abitur
plausibility_23,17,intro,Der Thronfolger dankte ab.,7,22,männlich,deutsch,nein,nein,abitur
plausibility_23,83,intro,Der Gerichtsdiener sagte aus.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,83,distr_inan,Das Gefängnis sagte aus.,1,22,männlich,deutsch,nein,nein,abitur
plausibility_23,83,distr_anim,Der Strafverteidiger sagte aus.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,83,subject,Der Einbrecher sagte aus.,6,22,männlich,deutsch,nein,nein,abitur
plausibility_23,97,subject,Die Regisseurin lästerte.,1,22,männlich,deutsch,nein,nein,abitur
